date,open,high,low,close,pre_close,change,pct_chg,vol,amount
20241126,1.0504,1.0504,1.0504,1.0504,1.0653,-0.0149,-1.3987,,
20241127,1.0605,1.0605,1.0605,1.0605,1.0504,0.0101,0.9615,,
20241128,1.046,1.046,1.046,1.046,1.0605,-0.0145,-1.3673,,
20241129,1.0589,1.0589,1.0589,1.0589,1.046,0.0129,1.2333,,
20241202,1.068,1.068,1.068,1.068,1.0589,0.0091,0.8594,,
20241203,1.0676,1.0676,1.0676,1.0676,1.068,-0.0004,-0.0375,,
20241204,1.0685,1.0685,1.0685,1.0685,1.0676,0.0009,0.0843,,
20241205,1.0611,1.0611,1.0611,1.0611,1.0685,-0.0074,-0.6926,,
20241206,1.0698,1.0698,1.0698,1.0698,1.0611,0.0087,0.8199,,
20241209,1.0712,1.0712,1.0712,1.0712,1.0698,0.0014,0.1309,,
20241210,1.074,1.074,1.074,1.074,1.0712,0.0028,0.2614,,
20241211,1.0875,1.0875,1.0875,1.0875,1.074,0.0135,1.257,,
20241212,1.0941,1.0941,1.0941,1.0941,1.0875,0.0066,0.6069,,
20241213,1.0624,1.0624,1.0624,1.0624,1.0941,-0.0317,-2.8974,,
20241216,1.0476,1.0476,1.0476,1.0476,1.0624,-0.0148,-1.3931,,
20241217,1.0413,1.0413,1.0413,1.0413,1.0476,-0.0063,-0.6014,,
20241218,1.0369,1.0369,1.0369,1.0369,1.0413,-0.0044,-0.4225,,
20241219,1.0323,1.0323,1.0323,1.0323,1.0369,-0.0046,-0.4436,,
20241220,1.0255,1.0255,1.0255,1.0255,1.0323,-0.0068,-0.6587,,
20241223,1.0232,1.0232,1.0232,1.0232,1.0255,-0.0023,-0.2243,,
20241224,1.0327,1.0327,1.0327,1.0327,1.0232,0.0095,0.9285,,
20241225,1.0218,1.0218,1.0218,1.0218,1.0327,-0.0109,-1.0555,,
20241226,1.0259,1.0259,1.0259,1.0259,1.0218,0.0041,0.4013,,
20241227,1.0209,1.0209,1.0209,1.0209,1.0259,-0.005,-0.4874,,
20241230,1.0264,1.0264,1.0264,1.0264,1.0209,0.0055,0.5387,,
20241231,1.0013,1.0013,1.0013,1.0013,1.0264,-0.0251,-2.4454,,
20250102,0.9934,0.9934,0.9934,0.9934,1.0013,-0.0079,-0.789,,
20250103,0.9998,0.9998,0.9998,0.9998,0.9934,0.0064,0.6443,,
20250106,1.0082,1.0082,1.0082,1.0082,0.9998,0.0084,0.8402,,
20250107,1.0277,1.0277,1.0277,1.0277,1.0082,0.0195,1.9341,,
20250108,1.0129,1.0129,1.0129,1.0129,1.0277,-0.0148,-1.4401,,
20250109,1.019,1.019,1.019,1.019,1.0129,0.0061,0.6022,,
20250110,1.0164,1.0164,1.0164,1.0164,1.019,-0.0026,-0.2552,,
20250113,1.037,1.037,1.037,1.037,1.0164,0.0206,2.0268,,
20250114,1.0513,1.0513,1.0513,1.0513,1.037,0.0143,1.379,,
20250115,1.0389,1.0389,1.0389,1.0389,1.0513,-0.0124,-1.1795,,
